State,County,State2,County_ID,Pres_1860_pcDem,Pres_1860_pcRep,Pres_1860_pcSouthDem,Pres_1860_pcConstUn,Pres_1860_pcOther,Pres_1860_TotVote,Pres_1860_pcTO,Cong_1860_pcDem,Cong_1860_pcRep,Cong_1860_pcDemEq,Cong_1860_pcRepEq,Cong_1860_pcOther,Cong_1860_TotVote,Cong_1860_pcTO,Cong_1862_pcDem,Cong_1862_pcRep,Cong_1862_pcDemEq,Cong_1862_pcRepEq,Cong_1862_pcOther,Cong_1862_TotVote,Cong_1862_pcTO,Pres_1864_pcDem,Pres_1864_pcRep,Pres_1864_pcOther,Pres_1864_TotVote,Pres_1864_pcTO,Cong_1864_pcDem,Cong_1864_pcRep,Cong_1864_pcDemEq,Cong_1864_pcRepEq,Cong_1864_pcOther,Cong_1864_TotVote,Cong_1864_pcTO
Iowa,Black Hawk,Iowa,130,0.325,0.662,0,0.002,0.01,1694,0.787,0.341,0.659,0,0,0,1696,0.788,0.325,0.675,0,0,0,1215,0.472,0.225,0.775,0,1922,0.641,0.226,0.774,0,0,0,1921,0.641
Iowa,Boone,Iowa,150,0.549,0.448,0,0.001,0.001,814,0.846,0.545,0.455,0,0,0,809,0.841,0.614,0.386,0,0,0,635,0.572,0.532,0.468,0,865,0.688,0.536,0.464,0,0,0,858,0.682
Iowa,Bremer,Iowa,170,0.446,0.536,0,0,0.018,1014,0.815,0.467,0.533,0,0,0,1015,0.816,0.351,0.649,0,0,0,735,,0.259,0.741,0,994,,0.261,0.739,0,0,0,997,
Iowa,Buchanan,Iowa,190,0.39,0.604,0,0.001,0.006,1594,0.795,0.394,0.606,0,0,0,1589,0.793,0.431,0.569,0,0,0,1320,0.554,0.363,0.637,0,1655,0.599,0.363,0.637,0,0,0,1655,0.599
Iowa,Buena Vista,Iowa,210,0.5,0.5,0,0,0,12,0.75,0.583,0.417,0,0,0,12,0.75,0.625,0.375,0,0,0,16,,0.6,0.4,0,15,,0.6,0.4,0,0,0,15,
Iowa,Butler,Iowa,230,0.337,0.662,0,0.001,0,730,0.797,0.338,0.662,0,0,0,730,0.797,0.376,0.624,0,0,0,543,,0.301,0.699,0,800,,0.302,0.697,0,0,0,800,
Iowa,Calhoun,Iowa,250,0.513,0.487,0,0,0,39,0.886,0.486,0.514,0,0,0,37,0.841,0.545,0.455,0,0,0,33,,0.667,0.333,0,36,,0.667,0.333,0,0,0,36,
Iowa,Carroll,Iowa,270,0.51,0.49,0,0,0,51,0.81,0.49,0.51,0,0,0,49,0.778,0.605,0.395,0,0,0,43,,0.492,0.508,0,65,,0,1,0,0,0,33,
Iowa,Cass,Iowa,290,0.44,0.544,0,0.013,0.003,307,0.663,0.451,0.549,0,0,0,308,0.665,0.416,0.584,0,0,0,279,,0.416,0.584,0,308,,0.416,0.584,0,0,0,308,
Iowa,Cedar,Iowa,310,0.378,0.608,0,0.011,0.002,2545,0.787,0.394,0.606,0,0,0,2556,0.79,0.455,0.545,0,0,0,2045,0.554,0.354,0.646,0,2350,0.567,0.343,0.657,0,0,0,2466,0.595
Iowa,Cerro Gordo,Iowa,330,0.259,0.701,0,0.009,0.031,224,0.855,0.314,0.686,0,0,0,220,0.84,0.182,0.818,0,0,0,181,,0.046,0.954,0,239,,0.047,0.953,0,0,0,236,
Iowa,Cherokee,Iowa,350,0.231,0.769,0,0,0,13,0.929,0.231,0.769,0,0,0,13,0.929,0.133,0.867,0,0,0,15,,0.111,0.889,0,9,,0,1,0,0,0,8,
Iowa,Chickasaw,Iowa,370,0.357,0.642,0,0,0.001,857,0.781,0.362,0.638,0,0,0,857,0.781,0.313,0.687,0,0,0,627,,0.336,0.664,0,868,,0.338,0.662,0,0,0,863,
Iowa,Clarke,Iowa,390,0.429,0.571,0,0,0,1036,0.865,0.427,0.573,0,0,0,1041,0.87,0.377,0.623,0,0,0,794,0.554,0.253,0.747,0,818,0.49,0.253,0.747,0,0,0,819,0.491
Iowa,Clay,Iowa,410,0.619,0.381,0,0,0,21,1.235,0.667,0.333,0,0,0,21,1.235,0.444,0.556,0,0,0,9,,0.314,0.686,0,35,,0.314,0.686,0,0,0,35,
Iowa,Clayton,Iowa,430,0.427,0.568,0,0.001,0.004,3679,0.675,0.434,0.566,0,0,0,3684,0.676,0.428,0.572,0,0,0,2643,0.418,0.438,0.562,0,3752,0.521,0.433,0.567,0,0,0,3755,0.522
Iowa,Clinton,Iowa,450,0.41,0.558,0,0.014,0.017,3535,0.694,0.434,0.566,0,0,0,3494,0.686,0.476,0.524,0,0,0,2466,0.413,0.426,0.574,0,3306,0.482,0.422,0.578,0,0,0,3403,0.496
Iowa,Crawford,Iowa,470,0.397,0.603,0,0,0,78,0.83,0.405,0.595,0,0,0,79,0.84,0.303,0.697,0,0,0,76,,0.258,0.742,0,66,,0.443,0.557,0,0,0,88,
Iowa,Dallas,Iowa,490,0.411,0.579,0,0.006,0.005,1057,0.891,0.42,0.58,0,0,0,1059,0.893,0.407,0.593,0,0,0,729,0.527,0.341,0.659,0,959,0.607,0.353,0.647,0,0,0,969,0.613
Iowa,Davis,Iowa,510,0.566,0.335,0,0.09,0.01,2518,0.856,0.632,0.368,0,0,0,2435,0.828,0.632,0.368,0,0,0,1910,0.592,0.487,0.513,0,1989,0.567,0.487,0.513,0,0,0,1995,0.569
Iowa,Decatur,Iowa,530,0.565,0.428,0,0.007,0,1589,0.82,0.562,0.438,0,0,0,1592,0.822,0.597,0.403,0,0,0,1095,0.479,0.456,0.544,0,1266,0.481,0.457,0.543,0,0,0,1269,0.482
Iowa,Delaware,Iowa,550,0.378,0.611,0,0.01,0.001,2076,0.756,0.386,0.614,0,0,0,2068,0.753,0.378,0.622,0,0,0,1772,0.552,0.326,0.674,0,1930,0.525,0.326,0.674,0,0,0,1933,0.526
Iowa,Des Moines,Iowa,570,0.437,0.52,0,0.041,0.003,3838,0.803,0.465,0.535,0,0,0,3818,0.799,0.525,0.475,0,0,0,3248,0.638,0.425,0.575,0,3564,0.659,0.424,0.576,0,0,0,3579,0.662
Iowa,Dickinson,Iowa,590,0.132,0.868,0,0,0,53,0.736,0.14,0.86,0,0,0,50,0.694,0.061,0.939,0,0,0,33,,,,,,,0,1,,,,42,
Iowa,Dubuque,Iowa,610,0.58,0.397,0,0.012,0.011,5269,0.665,0.614,0.386,0,0,0,5231,0.66,0.65,0.35,0,0,0,4778,0.534,0.656,0.344,0,5060,0.508,0.654,0.346,0,0,0,5069,0.509
Iowa,Emmet,Iowa,630,0,1,0,0,0,36,0.923,0,1,0,0,0,27,0.692,,,,,,,,0,1,0,41,,0.024,0.976,0,0,0,41,
Iowa,Fayette,Iowa,650,0.352,0.645,0,0,0.002,2369,0.811,0.357,0.643,0,0,0,2371,0.812,0.288,0.706,0,0,0,1391,0.402,0.361,0.639,0,2212,0.553,0.362,0.638,0,0,0,2218,0.554
Iowa,Floyd,Iowa,670,0.257,0.715,0,0.001,0.027,783,0.781,0.273,0.727,0,0,0,768,0.766,0.235,0.746,0,0,0,603,,0.24,0.76,0,772,,0.239,0.761,0,0,0,774,
Iowa,Franklin,Iowa,690,0.232,0.768,0,0,0,297,0.903,0.234,0.766,0,0,0,295,0.897,,,,,,,,0.192,0.808,0,292,,0.004,0.996,0,0,0,238,
Iowa,Fremont,Iowa,710,0.524,0.409,0,0.067,0,985,0.739,0.573,0.427,0,0,0,970,0.728,,,,,,,,0.467,0.533,0,959,0.546,0.466,0.534,0,0,0,961,0.547
Iowa,Greene,Iowa,730,0.547,0.453,0,0,0,267,0.896,0.546,0.454,0,0,0,269,0.903,0.526,0.474,0,0,0,173,,0.402,0.598,0,256,,0.405,0.595,0,0,0,257,
Iowa,Grundy,Iowa,750,0.119,0.881,0,0,0,160,0.784,0.12,0.88,0,0,0,158,0.775,0.077,0.923,0,0,0,143,,0.082,0.918,0,220,,0.125,0.875,0,0,0,120,
Iowa,Guthrie,Iowa,770,0.481,0.519,0,0,0,628,0.902,0.468,0.532,0,0,0,632,0.908,0.533,0.467,0,0,0,463,,0.494,0.506,0,553,,0.492,0.508,0,0,0,555,
Iowa,Hamilton,Iowa,790,0.295,0.661,0,0.006,0.038,339,0.798,0.338,0.662,0,0,0,343,0.807,0.261,0.739,0,0,0,180,,0.235,0.765,0,340,,0.235,0.765,0,0,0,341,
Iowa,Hancock,Iowa,810,0.121,0.879,0,0,0,33,0.687,0.256,0.744,0,0,0,39,0.812,,,,,,,,0.327,0.673,0,52,,0.327,0.673,0,0,0,52,
Iowa,Hardin,Iowa,830,0.347,0.648,0,0.002,0.003,1100,0.835,0.355,0.645,0,0,0,1104,0.838,0.325,0.675,0,0,0,644,,0.272,0.728,0,1120,,0.276,0.724,0,0,0,1105,
Iowa,Harrison,Iowa,850,0.477,0.515,0,0.001,0.007,748,0.793,0.485,0.515,0,0,0,745,0.79,0.442,0.558,0,0,0,561,,0.46,0.54,0,632,,0.457,0.543,0,0,0,670,
Iowa,Henry,Iowa,870,0.325,0.655,0,0.02,0,3280,0.749,0.344,0.656,0,0,0,3282,0.749,0.349,0.651,0,0,0,2485,0.511,0.244,0.756,0,2738,0.512,0.245,0.755,0,0,0,2741,0.512
Iowa,Howard,Iowa,890,0.413,0.587,0,0,0,658,0.818,0.418,0.582,0,0,0,662,0.823,0.388,0.608,0,0,0,508,,,,,,,0.344,0.656,,,,642,
Iowa,Humboldt,Iowa,910,0.11,0.753,0,0,0.137,73,0.802,0.247,0.753,0,0,0,73,0.802,0.226,0.774,0,0,0,62,,0.295,0.705,0,105,,0.295,0.705,0,0,0,105,
Iowa,Ida,Iowa,930,0.6,0.4,0,0,0,10,0.833,0.6,0.4,0,0,0,10,0.833,,,,,,,,0,1,0,10,,,,0,0,0,,
Iowa,Iowa,Iowa,950,0.462,0.531,0,0.007,0,1474,0.712,0.467,0.533,0,0,0,1466,0.708,0.53,0.47,0,0,0,1260,0.515,0.455,0.545,0,1454,0.515,0.454,0.546,0,0,0,1453,0.515
Iowa,Jackson,Iowa,970,0.48,0.503,0,0.013,0.005,3134,0.698,0.513,0.487,0,0,0,3257,0.725,0.585,0.415,0,0,0,2550,0.507,0.502,0.498,0,3207,0.576,0.486,0.514,0,0,0,3113,0.559
Iowa,Jasper,Iowa,990,0.338,0.629,0,0.007,0.026,1920,0.846,0.37,0.63,0,0,0,1918,0.845,0.437,0.563,0,0,0,1354,0.507,0.321,0.679,0,1987,0.646,0.316,0.636,0,0,0,2065,0.672
Iowa,Jefferson,Iowa,1010,0.453,0.532,0,0.014,0.001,2749,0.815,0.465,0.535,0,0,0,2751,0.816,0.493,0.507,0,0,0,2260,0.619,0.409,0.591,0,2351,0.599,0.41,0.59,0,0,0,2349,0.599
Iowa,Johnson,Iowa,1030,0.427,0.532,0,0.033,0.008,3389,0.755,0.459,0.541,0,0,0,3366,0.75,0.574,0.426,0,0,0,2357,0.455,0.475,0.525,0,2943,0.501,0.479,0.521,0,0,0,2930,0.499
Iowa,Jones,Iowa,1050,0.425,0.564,0,0.002,0.009,2576,0.782,0.439,0.561,0,0,0,2586,0.785,0.458,0.542,0,0,0,1832,0.481,0.381,0.619,0,2472,0.571,0.38,0.62,0,0,0,2471,0.571
Iowa,Keokuk,Iowa,1070,0.47,0.524,0,0.001,0.006,2539,0.847,0.477,0.523,0,0,0,2545,0.849,0.521,0.479,0,0,0,1888,0.555,0.449,0.551,0,2087,0.549,0.448,0.552,0,0,0,2087,0.549
Iowa,Kossuth,Iowa,1090,0.238,0.762,0,0,0,84,0.832,0.265,0.735,0,0,0,83,0.822,0.088,0.912,0,0,0,68,,0.159,0.841,0,88,,0.159,0.841,0,0,0,88,
Iowa,Lee,Iowa,1110,0.487,0.484,0,0.025,0.004,5409,0.734,0.509,0.491,0,0,0,5392,0.731,0.579,0.421,0,0,0,4114,0.52,0.47,0.53,0,4729,0.559,0.478,0.522,0,0,0,4765,0.563
Iowa,Linn,Iowa,1130,0.356,0.615,0,0.022,0.007,3620,0.778,0.381,0.619,0,0,0,3593,0.772,0.416,0.584,0,0,0,2929,0.549,0.325,0.675,0,3340,0.555,0.324,0.676,0,0,0,3326,0.552
Iowa,Louisa,Iowa,1150,0.353,0.627,0,0.012,0.007,2088,0.852,0.366,0.634,0,0,0,2088,0.852,0.374,0.626,0,0,0,1425,0.525,0.3,0.7,0,1864,0.626,0.299,0.701,0,0,0,1866,0.626
Iowa,Lucas,Iowa,1170,0.448,0.544,0,0.007,0,1077,0.808,0.45,0.55,0,0,0,1079,0.809,0.499,0.501,0,0,0,745,0.473,0.403,0.597,0,947,0.521,0.405,0.595,0,0,0,949,0.522
Iowa,Madison,Iowa,1210,0.638,0.353,0,0.004,0.005,2087,1.285,0.51,0.49,0,0,0,1521,0.937,0.514,0.486,0,0,0,1225,0.645,0.42,0.58,0,1394,0.641,0.421,0.579,0,0,0,1395,0.641
Iowa,Mahaska,Iowa,1230,0.445,0.548,0,0.006,0,2989,0.886,0.453,0.547,0,0,0,2991,0.887,0.471,0.529,0,0,0,2445,0.645,0.342,0.658,0,2790,0.664,0.338,0.656,0,0,0,2770,0.659
Iowa,Marion,Iowa,1250,0.512,0.48,0,0.001,0.007,3140,0.831,0.522,0.478,0,0,0,3155,0.835,0.552,0.448,0,0,0,2176,0.508,0.499,0.501,0,2910,0.609,0.498,0.502,0,0,0,2917,0.61
Iowa,Marshall,Iowa,1270,0.317,0.671,0,0.013,0,1273,0.888,0.325,0.675,0,0,0,1275,0.889,0.329,0.671,0,0,0,982,0.576,0.251,0.749,0,1463,0.739,0.25,0.75,0,0,0,1460,0.738
Iowa,Mills,Iowa,1290,0.41,0.553,0,0.018,0.02,798,0.706,0.434,0.566,0,0,0,809,0.716,0.365,0.635,0,0,0,598,,0.328,0.672,0,722,,0.329,0.671,0,0,0,724,
Iowa,Mitchell,Iowa,1310,0.225,0.766,0,0.001,0.008,764,0.805,0.215,0.785,0,0,0,763,0.804,0.187,0.813,0,0,0,562,,0.155,0.845,0,685,,0.162,0.838,0,0,0,716,
Iowa,Monona,Iowa,1330,0.445,0.545,0,0,0.01,200,0.87,0.449,0.551,0,0,0,198,0.861,0.326,0.674,0,0,0,230,,0.419,0.581,0,210,,0.408,0.592,0,0,0,211,
Iowa,Monroe,Iowa,1350,0.454,0.532,0,0.003,0.011,1651,0.911,0.469,0.531,0,0,0,1652,0.911,0.525,0.475,0,0,0,1217,0.595,0.411,0.589,0,1440,0.632,0.412,0.588,0,0,0,1442,0.633
Iowa,Montgomery,Iowa,1370,0.331,0.62,0,0.008,0.041,245,0.778,0.41,0.59,0,0,0,266,0.844,0.454,0.546,0,0,0,227,,0.387,0.613,0,235,,0.391,0.609,0,0,0,238,
Iowa,Muscatine,Iowa,1390,0.387,0.554,0,0.033,0.026,3316,0.767,0.437,0.563,0,0,0,3273,0.757,0.49,0.51,0,0,0,2637,0.539,0.413,0.587,0,3009,0.55,0.415,0.585,0,0,0,3011,0.551
Iowa,O Brien,Iowa,1410,0.476,0.381,0,0.143,0,21,5.25,0.6,0.4,0,0,0,20,5,0.5,0.5,0,0,0,10,,0.714,0.286,0,7,,0.714,0.286,0,0,0,7,
Iowa,Page,Iowa,1450,0.364,0.595,0,0.013,0.028,788,0.734,0.381,0.619,0,0,0,797,0.742,0.388,0.612,0,0,0,605,0.478,0.244,0.756,0,689,0.472,0.244,0.756,0,0,0,689,0.472
Iowa,Palo Alto,Iowa,1470,0.879,0.121,0,0,0,33,0.846,0.879,0.121,0,0,0,33,0.846,0.75,0.25,0,0,0,20,,,,,,,0,0.167,,,,6,
Iowa,Plymouth,Iowa,1490,0.158,0.842,0,0,0,38,0.717,0.108,0.892,0,0,0,37,0.698,0.045,0.955,0,0,0,22,,0,1,0,19,,0,1,0,0,0,20,
Iowa,Pocahontas,Iowa,1510,0.323,0.677,0,0,0,31,1.148,0.323,0.677,0,0,0,31,1.148,0.417,0.583,0,0,0,24,,0.2,0.8,0,40,,0.205,0.795,0,0,0,39,
Iowa,Polk,Iowa,1530,0.441,0.534,0,0.015,0.009,2436,0.874,0.471,0.529,0,0,0,2423,0.87,0.48,0.52,0,0,0,2181,0.695,0.42,0.58,0,2601,0.746,0.425,0.575,0,0,0,2754,0.79
Iowa,Pottawattamie,Iowa,1550,0.466,0.467,0,0.032,0.035,884,0.694,0.523,0.477,0,0,0,878,0.69,0.523,0.477,0,0,0,730,0.609,0.413,0.587,0,855,0.761,0.412,0.588,0,0,0,852,0.758
Iowa,Poweshiek,Iowa,1570,0.401,0.597,0,0.002,0,1207,0.928,0.397,0.603,0,0,0,1218,0.937,0.498,0.502,0,0,0,987,0.643,0.376,0.624,0,1207,0.683,0.376,0.624,0,0,0,1200,0.679
Iowa,Ringgold,Iowa,1590,0.34,0.654,0,0.006,0,532,0.799,0.345,0.655,0,0,0,537,0.806,0.241,0.759,0,0,0,353,,0.192,0.808,0,395,,0.178,0.822,0,0,0,388,
Iowa,Sac,Iowa,1610,0.727,0.273,0,0,0,55,0.846,0.727,0.273,0,0,0,55,0.846,0.233,0.767,0,0,0,30,,0.333,0.667,0,66,,0.333,0.667,0,0,0,66,
Iowa,Scott,Iowa,1630,0.32,0.635,0,0.027,0.018,4310,0.603,0.362,0.638,0,0,0,4313,0.604,0.368,0.632,0,0,0,3148,0.381,0.344,0.656,0,4076,0.434,0.346,0.654,0,0,0,4137,0.441
Iowa,Shelby,Iowa,1650,0.39,0.61,0,0,0,164,0.837,0.39,0.61,0,0,0,164,0.837,0.341,0.659,0,0,0,123,,0.561,0.439,0,139,,0.558,0.442,0,0,0,138,
Iowa,Sioux,Iowa,1670,0.667,0.2,0,0.133,0,15,2.143,0.867,0.133,0,0,0,15,2.143,1,0,0,0,0,5,,0.75,0.25,0,4,,0.75,0.25,0,0,0,4,
Iowa,Soldier Vote,Iowa,9999,,,,,,,,,,,,,,,0.192,0.808,0,0,0,18391,,0.106,0.894,0,13649,,0.082,0.918,0,0,0,18171,
Iowa,Story,Iowa,1690,0.443,0.557,0,0,0,750,0.846,0.449,0.551,0,0,0,755,0.851,0.456,0.544,0,0,0,603,,0.384,0.616,0,891,,0.385,0.615,0,0,0,889,
Iowa,Tama,Iowa,1710,0.346,0.65,0,0.004,0,1193,0.923,0.352,0.648,0,0,0,1199,0.927,0.346,0.654,0,0,0,818,0.527,0.308,0.692,0,1261,0.697,0.313,0.687,0,0,0,1261,0.697
Iowa,Taylor,Iowa,1730,0.408,0.581,0,0.012,0,608,0.747,0.396,0.604,0,0,0,611,0.751,0.401,0.599,0,0,0,546,0.564,0.237,0.763,0,569,0.507,0.237,0.763,0,0,0,570,0.508
Iowa,Union,Iowa,1750,0.512,0.488,0,0,0,406,0.855,0.514,0.486,0,0,0,405,0.853,0.576,0.424,0,0,0,337,,0.46,0.54,0,363,,0.458,0.542,0,0,0,360,
Iowa,Van Buren,Iowa,1770,0.47,0.507,0,0.006,0.017,3291,0.77,0.49,0.51,0,0,0,3298,0.771,0.476,0.524,0,0,0,2587,0.56,0.392,0.608,0,2592,0.523,0.392,0.608,0,0,0,2595,0.524
Iowa,Wapello,Iowa,1790,0.536,0.445,0,0.007,0.012,3143,0.958,0.55,0.45,0,0,0,3134,0.955,0.553,0.447,0,0,0,2690,0.753,0.476,0.524,0,2666,0.691,0.477,0.523,0,0,0,2668,0.691
Iowa,Warren,Iowa,1810,0.4,0.579,0,0.02,0.001,1989,0.878,0.415,0.585,0,0,0,1988,0.878,0.433,0.567,0,0,0,1355,0.507,0.347,0.653,0,1792,0.581,0.343,0.657,0,0,0,1779,0.577
Iowa,Washington,Iowa,1830,0.369,0.603,0,0.021,0.007,2858,0.852,0.385,0.615,0,0,0,2851,0.85,0.421,0.579,0,0,0,2109,0.552,0.36,0.64,0,2600,0.607,0.361,0.639,0,0,0,2603,0.607
Iowa,Wayne,Iowa,1850,0.524,0.468,0,0.006,0.002,1237,0.867,0.523,0.477,0,0,0,1244,0.872,0.549,0.451,0,0,0,896,0.528,0.453,0.547,0,950,0.483,0.437,0.562,0,0,0,896,0.455
Iowa,Webster,Iowa,1870,0.41,0.487,0,0.002,0.102,520,0.825,0.516,0.484,0,0,0,516,0.819,0.556,0.444,0,0,0,426,,0.501,0.499,0,637,,0.5,0.5,0,0,0,638,
Iowa,Winnebago,Iowa,1890,0.51,0.49,0,0,0,49,0.875,0.531,0.469,0,0,0,49,0.875,,,,,,,,0.25,0.75,0,52,,0.25,0.75,0,0,0,52,
Iowa,Winneshiek,Iowa,1910,0.361,0.639,0,0,0,2162,0.614,0.36,0.64,0,0,0,2165,0.615,0.396,0.604,0,0,0,1498,0.357,0.362,0.638,0,2345,0.481,0.361,0.639,0,0,0,2341,0.481
Iowa,Woodbury,Iowa,1930,0.452,0.498,0,0.019,0.031,259,0.723,0.49,0.51,0,0,0,259,0.723,0.424,0.576,0,0,0,191,,0.372,0.628,0,250,,0.369,0.631,0,0,0,252,
Iowa,Worth,Iowa,1950,0.216,0.784,0,0,0,139,0.764,0.217,0.783,0,0,0,138,0.758,,,,,,,,0.201,0.799,0,154,,0.184,0.816,0,0,0,147,
Iowa,Wright,Iowa,1970,,,,,,,,0.298,0.702,,,,131,0.819,0.233,0.767,0,0,0,103,,0.328,0.672,0,128,,0.331,0.669,0,0,0,133,
Kansas,Allen,Kansas,10,,,,,,,,,,,,,,,0.183,0.649,0,0.168,0,345,,0.226,0.774,0,323,0.069,0,0.604,0,0,0,318,
Kansas,Anderson,Kansas,30,,,,,,,,,,,,,,,0,0.67,0,0.33,0,285,,0.126,0.874,0,294,0.083,0,0.777,0,0,0,283,
Kansas,Atchison,Kansas,50,,,,,,,,,,,,,,,0.102,0.26,0,0.637,0,979,,0.326,0.674,0,1165,0.107,0,0.435,0,0,0,1167,
Kansas,Bourbon,Kansas,110,,,,,,,,,,,,,,,0.002,0.933,0,0.065,0,493,,0.117,0.883,0,1081,0.112,0,0.758,0,0,0,1003,
Kansas,Brown,Kansas,130,,,,,,,,,,,,,,,0,0.905,0,0.095,0,252,,0.008,0.992,0,365,0.085,0,0.4,0,0,0,365,
Kansas,Butler,Kansas,150,,,,,,,,,,,,,,,0.167,0.639,0,0.194,0,36,,0.306,0.661,0.032,62,0.042,0,0.464,0,0,0,56,
Kansas,Chase,Kansas,170,,,,,,,,,,,,,,,0.093,0.907,0,0,0,118,,0.373,0.627,0,126,0.099,0,0.468,0,0,0,126,
Kansas,Coffey,Kansas,310,,,,,,,,,,,,,,,0.009,0.756,0,0.235,0,430,,0.288,0.712,0,431,0.103,0,0.618,0,0,0.002,429,
Kansas,Davis,Kansas,375,,,,,,,,,,,,,,,0,0.61,0,0.39,0,218,,0.301,0.699,0,216,0.074,0,0.582,0,0,0,220,
Kansas,Dickinson,Kansas,410,,,,,,,,,,,,,,,0,0.494,0,0.506,0,79,,0.323,0.677,0,62,0.043,0,0.683,0,0,0,60,
Kansas,Doniphan,Kansas,430,,,,,,,,,,,,,,,0.044,0.744,0,0.21,0.002,913,,0.017,0.983,0,1103,0.106,0,0.429,0,0,0,1153,
Kansas,Douglas,Kansas,450,,,,,,,,,,,,,,,0.013,0.607,0,0.378,0.001,1470,,0.128,0.872,0,1547,0.115,0,0.62,0,0,0,1575,
Kansas,Franklin,Kansas,590,,,,,,,,,,,,,,,0.067,0.665,0,0.268,0,496,,0.097,0.903,0,433,0.073,0,0.717,0,0,0,442,
Kansas,Greenwood,Kansas,730,,,,,,,,,,,,,,,0.11,0.827,0,0.063,0,127,,0.06,0.645,0.295,251,0.136,0,0.881,0,0,0,109,
Kansas,Jackson,Kansas,850,,,,,,,,,,,,,,,0.101,0.556,0,0.343,0,347,,0.283,0.717,0,371,0.104,0,0.685,0,0,0,371,
Kansas,Jefferson,Kansas,870,,,,,,,,,,,,,,,0.066,0.557,0,0.377,0,786,,0.176,0.824,0,1009,0.131,0,0.598,0,0,0,999,
Kansas,Johnson,Kansas,910,,,,,,,,,,,,,,,0.009,0.63,0,0.362,0,586,,0.203,0.797,0,516,0.064,0,0.449,0,0,0,523,
Kansas,Leavenworth,Kansas,1030,,,,,,,,,,,,,,,0.131,0.509,0,0.36,0,2633,,0.394,0.606,0,3501,0.17,0,0.343,0,0,0,3392,
Kansas,Linn,Kansas,1070,,,,,,,,,,,,,,,0,0.733,0,0.267,0,629,,0.081,0.919,0,766,0.088,0,0.261,0,0,0,732,
Kansas,Lyon,Kansas,1110,,,,,,,,,,,,,,,0,0.855,0,0.145,0,491,,0.124,0.876,0,557,,0,0.758,0,0,0,545,
Kansas,Marshall,Kansas,1170,,,,,,,,,,,,,,,0.202,0.68,0,0.118,0,297,,0.185,0.815,0,319,0.077,0,0.473,0,0,0,315,
Kansas,Miami/Lykins,Kansas,1210,,,,,,,,,,,,,,,0.014,0.607,0,0.378,0,764,,0.113,0.887,0,700,0.091,0,0.599,0,0,0,690,
Kansas,Morris,Kansas,1270,,,,,,,,,,,,,,,0.414,0.49,0,0.097,0,145,,0.583,0.417,0,168,0.124,0,0.234,0,0,0,154,
Kansas,Nemaha,Kansas,1310,,,,,,,,,,,,,,,0,0.775,0,0.225,0,378,,0.081,0.919,0,371,0.084,0,0.599,0,0,0,379,
Kansas,Neosho/Dorn,Kansas,1330,,,,,,,,,,,,,,,,,,,,,,0.314,0.686,0,35,0.008,,,,,,,
Kansas,Osage,Kansas,1390,,,,,,,,,,,,,,,0.034,0.667,0,0.299,0,174,,0.14,0.86,0,193,0.052,0,0.61,0,0,0,187,
Kansas,Pottawatomie,Kansas,1490,,,,,,,,,,,,,,,0.017,0.766,0,0.218,0,239,,0.142,0.858,0,247,0.061,0,0.617,0,0,0,256,
Kansas,Riley,Kansas,1610,,,,,,,,,,,,,,,0,0.648,0,0.352,0,270,,0.193,0.807,0,264,0.095,0,0.518,0,0,0,280,
Kansas,Saline,Kansas,1690,,,,,,,,,,,,,,,0,0.849,0,0.151,0,73,,0.312,0.688,0,109,,0,0.404,0,0,0,104,
Kansas,Shawnee,Kansas,1770,,,,,,,,,,,,,,,0.063,0.755,0,0.179,0.003,591,,0.116,0.884,0,649,0.088,0,0.575,0,0,0,659,
Kansas,Soldier Vote,Kansas,9999,,,,,,,,,,,,,,,,,,,,,,0.01,0.832,0.158,3444,,0,0.616,0,0,0,2716,
Kansas,Wabaunsee,Kansas,1970,,,,,,,,,,,,,,,0,0.901,0,0.094,0.006,171,,0.041,0.959,0,170,0.087,0,0.57,0,0,0,179,
Kansas,Washington,Kansas,2010,,,,,,,,,,,,,,,0,0.732,0,0.268,0,56,,0,0.721,0.279,129,0.069,0,0.553,0,0,0,103,
Kansas,Wilson,Kansas,2050,,,,,,,,,,,,,,,,,,,,,,0.192,0.808,0,26,0.01,0,0.731,0,0,0,26,
Kansas,Woodson,Kansas,2070,,,,,,,,,,,,,,,0.182,0.545,0,0.273,0,110,,0.343,0.657,0,102,0.042,0,0.539,0,0,0,102,
Kansas,Wyandotte,Kansas,2090,,,,,,,,,,,,,,,0.014,0.652,0,0.334,0,293,,0.4,0.6,0,475,0.085,0,0.327,0,0,0.006,514,
Kentucky,Adair,Kentucky,10,0.314,0,0.321,0.364,0.001,1107,0.669,0,0,0.203,0.797,0,1337,0.81,0.013,0,0,0.987,0,1019,0.621,0.914,0.086,0,686,0.419,0,0,0.575,0.425,0,1039,0.636
Kentucky,Allen,Kentucky,30,0.201,0,0.354,0.445,0,1140,0.669,0,0,0.166,0.834,0,1366,0.793,0.002,0,0,0.998,0,937,0.532,0.95,0.05,0,576,0.324,0,0,0.479,0.521,0,929,0.517
Kentucky,Anderson,Kentucky,50,0.61,0,0.12,0.27,0,1098,0.796,0,0,0.58,0.42,0,812,0.577,0.135,0,0,0.865,0,498,0.341,0.889,0.111,0,306,0.206,0,0,0.636,0.364,0,646,0.426
